,path,functions,complexity,comment_lines_density,duplicated_lines_density,coverage,ncloc,security_rating,tests,test_success_density,test_execution_time,reliability_rating,filename,repository,version
215,src/components/Drawer.tsx,5,8,0.0,0.0,52.6,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
216,src/utils/emailValidation.ts,1,1,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
217,src/pages/FirstPage.tsx,2,2,0.0,0.0,0.0,26,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
218,src/services/flagr.ts,1,1,0.0,0.0,75.0,6,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
219,src/utils/geolocation.ts,2,2,0.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
220,src/pages/Home.tsx,10,12,0.0,0.0,83.3,86,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
221,src/index.tsx,0,0,35.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
222,src/components/inputBasic.tsx,2,5,7.9,0.0,100.0,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
223,src/components/LocationMarker.tsx,8,15,0.0,0.0,56.5,77,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
224,src/components/Navbar.tsx,5,11,0.0,0.0,82.6,57,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
225,src/pages/Register/RegisterAdress.tsx,6,9,0.0,0.0,100.0,86,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
226,src/pages/Register/RegisterEmail.tsx,5,10,0.0,0.0,97.2,98,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
227,src/pages/Register/RegisterName.tsx,5,7,0.0,0.0,100.0,64,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
228,src/reportWebVitals.ts,2,4,0.0,0.0,0.0,15,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
229,src/routes.tsx,1,1,0.0,0.0,0.0,52,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
230,src/service-worker.ts,3,9,36.1,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
231,src/serviceWorkerRegistration.ts,16,33,17.6,0.0,0.0,103,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
232,src/setupTests.ts,0,0,0.0,0.0,,1,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
233,src/pages/SubmitComplain/SubmitComplaintConclude.tsx,5,6,0.0,0.0,75.0,29,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
234,src/pages/SubmitComplain/SubmitComplaintGeolocation.tsx,4,6,0.0,0.0,71.4,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
235,src/pages/SubmitComplain/SubmitComplaintInfos.tsx,5,8,0.0,0.0,100.0,51,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
236,src/pages/SubmitComplain/SubmitComplaitOptionPhoto.tsx,4,4,0.0,0.0,100.0,28,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
237,src/pages/SubmitComplain/SubmitComplaitPhoto.tsx,2,2,0.0,0.0,100.0,17,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
238,src/context/theme.tsx,3,6,0.0,0.0,11.8,32,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
